from_node,to_node,length_m,elevation_change,elevation_gain
1302823040,9269072328,37.74590872548254,-2.6000000000000014,0.0
1302823040,1471065539,8.301469976349251,0.3999999999999986,0.3999999999999986
1302823040,2187247134,40.694980761716295,-1.7000000000000028,0.0
1302823084,13076852448,8.45100843460064,-0.10000000000000142,0.0
1302823084,13076852447,6.445531655634689,-0.10000000000000142,0.0
1302823084,1302823140,68.01453292158334,3.0,3.0
1302823140,1302823084,68.01453292158334,-3.0,0.0
1302823140,1302822678,99.0669116688532,-0.7999999999999972,0.0
1302823140,9269072332,54.32739629456213,3.5,3.5
1302823149,1302821479,86.97241407426708,1.5,1.5
1302823149,1471299551,37.61393351591078,0.09999999999999787,0.09999999999999787
1303149867,2187246707,35.44341429189297,0.5,0.5
1303149867,2187246723,37.382013125636064,-0.19999999999999574,0.0
1303149867,1303150361,23.632549020568963,0.3999999999999986,0.3999999999999986
1303149867,1303151833,116.21473061835975,1.3999999999999986,1.3999999999999986
1303149919,2187246987,36.510204776335186,2.6999999999999957,2.6999999999999957
1303149919,1303151197,41.37961185756167,1.2999999999999972,1.2999999999999972
1303149919,1303151833,85.14141022135085,-2.4000000000000057,0.0
1303149938,3800772443,31.324607112275828,0.3999999999999986,0.3999999999999986
1303149938,7369033908,50.0441181111727,-0.6000000000000014,0.0
1303149938,1303152180,121.91552762891439,10.100000000000001,10.100000000000001
1303149946,1303149975,51.319599593990255,4.600000000000001,4.600000000000001
1303149946,7366852207,23.43725737202128,-0.3999999999999986,0.0
1303149946,7366852178,4.1067641595806235,-0.10000000000000142,0.0
1303149975,1303149946,51.319599593990255,-4.600000000000001,0.0
1303149975,7366852177,3.5692264155060482,0.0,0.0
1303149975,1303150950,49.32759378779472,4.799999999999997,4.799999999999997
1303150040,2187246782,96.30496595316303,7.200000000000003,7.200000000000003
1303150040,1303152303,36.1006992469322,0.7000000000000028,0.7000000000000028
1303150040,1303151168,32.27268160169665,-0.5999999999999943,0.0
1303150220,1303151405,91.29488438726561,-2.0,0.0
1303150220,1303151172,55.61566459576843,3.8000000000000043,3.8000000000000043
1303150220,7366844986,136.17239375919024,-6.800000000000004,0.0
1303150361,2187246760,39.51524662288656,0.9000000000000057,0.9000000000000057
1303150361,1303149867,23.632549020568963,-0.3999999999999986,0.0
1303150361,2187246854,23.703219221800634,0.7000000000000028,0.7000000000000028
1303150582,2187246969,51.43212777980958,3.0,3.0
1303150582,2267296176,3.5492408186405675,0.10000000000000142,0.10000000000000142
1303150582,7366852178,92.26397552362945,-3.6000000000000014,0.0
1303150613,1303152965,59.9092696087081,1.1000000000000014,1.1000000000000014
1303150613,1303152231,117.18438430971922,10.800000000000004,10.800000000000004
1303150613,2187246854,54.61844473385818,-3.799999999999997,0.0
1303150656,2187246987,34.70872501050288,-3.0,0.0
1303150656,2187247049,44.09245242590318,0.30000000000000426,0.30000000000000426
1303150656,2187247102,33.44301595193046,2.6000000000000014,2.6000000000000014
1303150656,2187247005,88.22939671457775,-1.2999999999999972,0.0
1303150678,4020938306,32.938703905136464,2.299999999999997,2.299999999999997
1303150678,1303153103,40.270007032915096,-0.7000000000000028,0.0
1303150678,2187246948,40.60220319752786,1.2000000000000028,1.2000000000000028
1303150717,461630518,51.204953500719085,2.0999999999999943,2.0999999999999943
1303150717,2187246739,48.13106360208471,-1.9000000000000057,0.0
1303150717,2187246875,119.5913696360967,1.7999999999999972,1.7999999999999972
1303150794,1303152408,43.36945644056276,0.6999999999999957,0.6999999999999957
1303150794,1303151961,63.227223052255155,-0.7000000000000028,0.0
